HomeTeam,AwayTeam,Week,AwayAverage,HomeAverage,AwayFirstDowns,HomeFirstDowns,AwayTime,HomeTime,AwayThirdDowns,HomeThirdDowns
SEA,IND,4,17.666666666666668,16.0,14.666666666666664,19.0,30.840000000000003,28.08,30.5,31.899999999999995
KC,WAS,4,23.66666666666667,31.0,18.33333333333333,19.33333333333333,33.41,29.83666666666667,37.5,37.13333333333333
TB,NE,5,32.25,23.66666666666667,24.75,20.666666666666668,30.745,26.906666666666666,44.875,32.43333333333333
CIN,BUF,5,18.25,16.0,16.0,18.0,28.4525,30.705,40.40000000000001,36.325
CLE,NYJ,5,18.75,15.75,15.5,20.25,31.545,27.0925,38.25,27.85
DET,CAR,5,19.5,24.75,21.25,17.75,32.44500000000001,32.2975,53.575,35.725
IND,SF,5,16.5,17.75,17.25,15.0,27.972500000000004,30.000000000000004,27.8,33.6
MIA,TEN,5,25.0,8.333333333333334,18.0,16.0,27.8175,27.35333333333333,37.45,19.766666666666666
NYG,LAC,5,18.0,15.0,20.75,18.0,25.4025,27.25,34.625,35.925
PHI,ARI,5,18.5,25.75,22.0,24.0,31.7975,35.2875,38.9,50.575
PIT,JAX,5,27.25,22.5,20.75,19.75,32.435,31.3375,30.725,36.175
LAR,SEA,5,23.5,35.5,19.75,20.75,29.09,29.3525,40.6,45.65000000000001
LV,BAL,5,15.0,22.75,17.75,15.25,29.28,27.8575,36.275,31.275
DAL,GB,5,25.5,23.5,22.25,18.75,32.1175,28.2425,48.65000000000001,36.725
HOU,KC,5,30.5,27.5,21.75,23.25,31.8525,33.6225,43.225,40.325
CHI,MIN,5,19.75,15.25,19.25,19.25,29.3325,30.2125,45.35,40.875
CAR,PHI,6,27.4,21.0,23.0,20.2,35.324,33.001999999999995,53.32000000000001,51.62000000000001
ATL,MIA,6,10.25,20.8,15.0,17.6,27.8775,24.441999999999997,23.15,34.78
BAL,CHI,6,15.6,18.0,18.6,18.0,29.842,30.110000000000007,37.7,39.02
HOU,CLE,6,15.4,28.8,20.6,22.6,28.526,31.184000000000005,30.860000000000007,38.26000000000001
MIN,GB,6,27.4,19.8,22.8,18.8,30.602,29.714000000000002,47.50000000000001,44.28
NO,DET,6,24.6,18.6,18.0,16.4,30.712,23.831999999999997,36.28,33.17999999999999
NYJ,NE,6,29.6,18.4,24.4,15.2,30.696000000000005,30.304,42.56,37.26000000000001
WAS,SF,6,17.8,18.2,18.4,14.0,28.678000000000004,24.548000000000002,27.96,29.78
ARI,TB,6,21.25,16.2,22.0,20.8,27.455,30.264,32.025,36.84
JAX,LAR,6,30.4,27.8,20.8,19.6,29.17,31.652000000000005,47.18000000000001,34.58
KC,PIT,6,19.8,32.8,20.0,23.2,31.43,33.116,38.28,45.81999999999999
LV,LAC,6,19.8,21.6,20.8,15.2,26.612,27.52,36.58,35.02
DEN,NYG,6,16.4,19.6,18.0,17.0,27.43,25.908,35.4,37.48
TEN,IND,6,19.4,22.0,17.0,17.2,31.434000000000005,28.284000000000002,36.88,33.040000000000006
LV,KC,7,29.5,20.666666666666668,21.33333333333333,15.166666666666664,31.465,27.52833333333333,42.73333333333333,37.51666666666667
BUF,TB,7,23.6,14.833333333333336,21.8,13.5,27.438000000000002,23.9,35.62,32.48333333333334
CHI,CAR,7,21.33333333333333,17.5,20.666666666666668,18.5,32.711666666666666,30.94333333333334,47.18333333333334,36.31666666666667
CLE,TEN,7,24.33333333333333,15.666666666666664,18.5,19.83333333333333,29.491666666666664,28.865,35.23333333333334,29.28333333333333
GB,NO,7,29.0,24.5,20.2,21.33333333333333,30.254,30.086666666666666,36.52,43.5
IND,JAX,7,26.0,19.83333333333333,19.5,17.166666666666668,31.64166666666667,30.31166666666667,33.266666666666666,34.43333333333333
LAR,ARI,7,19.83333333333333,29.83333333333333,21.166666666666668,19.33333333333333,30.591666666666665,28.991666666666664,38.1,44.45000000000001
MIA,NYJ,7,18.166666666666668,12.2,16.5,16.0,30.820000000000004,29.15,39.86666666666667,26.860000000000007
MIN,BAL,7,19.0,20.33333333333333,17.666666666666668,19.666666666666668,30.40833333333333,30.245,35.3,42.45
SF,DAL,7,20.83333333333333,18.83333333333333,16.833333333333332,18.83333333333333,24.76166666666667,27.86500000000001,34.2,29.183333333333334
LAC,DEN,7,21.6,19.33333333333333,21.0,20.666666666666668,31.756,27.56,43.36,37.63333333333333
NYG,SEA,7,18.33333333333333,17.5,15.666666666666664,17.0,24.586666666666666,27.91833333333333,34.916666666666664,34.266666666666666
PIT,CIN,7,14.0,19.666666666666668,15.0,20.5,25.486666666666668,32.25666666666667,30.883333333333336,37.966666666666654
NE,ATL,7,24.2,28.66666666666667,21.4,24.16666666666667,29.514,29.94666666666667,45.68,44.43333333333334
PHI,WAS,7,23.4,27.5,19.0,21.66666666666667,31.852,34.160000000000004,39.78,50.38333333333333
BAL,MIA,8,15.333333333333336,18.571428571428573,17.5,17.428571428571427,29.555,30.005714285714287,28.8,35.614285714285714
CLE,MIN,8,20.857142857142858,14.714285714285715,19.285714285714285,19.714285714285715,30.51,29.372857142857146,43.05714285714286,28.4
BUF,LV,8,22.142857142857146,19.83333333333333,17.571428571428573,17.333333333333332,27.77285714285714,28.316666666666666,38.75714285714286,42.90000000000001
CIN,IND,8,17.0,16.333333333333332,16.857142857142858,16.833333333333332,29.857142857142854,29.56166666666667,34.271428571428565,35.433333333333344
NE,LAC,8,19.571428571428573,27.857142857142854,19.714285714285715,24.285714285714285,27.702857142857145,30.59714285714286,35.82857142857143,45.77142857142857
NO,CHI,8,17.428571428571427,28.5,16.571428571428573,21.0,29.558571428571433,31.305,33.72857142857143,39.316666666666656
NYJ,ATL,8,21.33333333333333,19.571428571428573,21.33333333333333,16.428571428571427,28.85333333333333,30.44571428571428,41.766666666666666,39.37142857142858
PHI,SF,8,17.571428571428573,28.42857142857143,19.428571428571427,21.857142857142854,27.755714285714287,33.48714285714286,31.614285714285717,50.328571428571436
TB,CAR,8,18.714285714285715,24.16666666666667,20.571428571428573,22.66666666666667,33.51714285714286,28.381666666666664,46.15714285714286,38.766666666666666
SEA,HOU,8,25.285714285714285,22.33333333333333,18.714285714285715,20.0,26.474285714285717,30.46333333333333,32.82857142857143,42.61666666666667
WAS,DAL,8,27.5,23.5,21.33333333333333,19.0,30.17833333333333,31.56833333333333,44.8,38.7
DET,PIT,8,21.0,23.0,20.571428571428573,15.428571428571427,32.67,25.864285714285717,35.14285714285714,33.05714285714286
KC,DEN,8,18.0,29.57142857142857,19.5,21.0,31.69666666666667,31.307142857142853,39.7,44.24285714285714
NYJ,BUF,9,21.857142857142854,19.625,17.285714285714285,16.25,29.32428571428572,30.56625,42.48571428571429,38.6125
CAR,ATL,9,21.857142857142854,18.5,20.857142857142858,19.75,28.75857142857143,33.34125,40.9,46.27500000000001
HOU,IND,9,17.75,30.714285714285715,17.125,22.285714285714285,30.26625,30.791428571428572,36.2375,35.68571428571429
JAX,CIN,9,17.428571428571427,26.142857142857146,16.857142857142858,20.0,29.12,31.76,35.571428571428584,36.67142857142857
NO,TB,9,21.142857142857142,27.285714285714285,21.714285714285715,20.714285714285715,28.254285714285718,31.294285714285714,35.614285714285714,36.871428571428574
NYG,LAR,9,30.285714285714285,16.0,20.571428571428573,16.571428571428573,30.435714285714283,27.407142857142855,47.871428571428574,31.757142857142853
PHI,DEN,9,18.142857142857142,29.0,20.0,21.5,31.63,33.3725,39.52857142857143,47.6125
TEN,BAL,9,21.25,22.57142857142857,17.625,18.142857142857142,30.1475,30.31142857142857,34.05,34.40000000000001
SEA,WAS,9,22.857142857142854,25.0,18.571428571428573,20.142857142857142,30.83142857142857,30.308571428571426,37.57142857142857,42.48571428571428
SF,ARI,9,17.0,16.625,19.571428571428573,18.75,29.162857142857145,27.698750000000004,36.22857142857143,30.1625
DAL,KC,9,29.5,28.285714285714285,20.375,20.857142857142858,30.94,30.60857142857143,40.8,43.5
MIA,LV,9,21.125,13.142857142857142,18.25,16.857142857142858,27.33,29.398571428571426,37.6625,28.5
GB,DET,9,25.142857142857146,23.42857142857143,18.428571428571427,20.571428571428573,30.345714285714287,29.13142857142857,35.44285714285714,42.48571428571428
ARI,SEA,10,23.625,17.375,20.375,19.625,30.54375,30.045,41.6375,37.175
BUF,NO,10,27.625,21.75,20.75,17.75,31.405,28.946250000000006,38.9875,41.8625
CHI,GB,10,22.625,16.75,20.625,16.625,28.4275,29.410000000000004,39.95,35.4
DET,CLE,10,14.875,25.75,19.25,19.125,28.551250000000003,31.121250000000003,28.700000000000006,38.7
IND,PIT,10,20.875,18.0,20.125,17.11111111111111,32.115,30.30222222222222,37.0,35.388888888888886
JAX,LAC,10,18.75,25.75,19.25,20.75,27.1275,32.807500000000005,35.1,40.425
TB,NYJ,10,21.222222222222218,19.75,16.77777777777778,20.75,30.87,28.15,39.08888888888889,35.0125
TEN,CIN,10,16.125,22.625,15.75,17.625,27.9125,29.945,32.6875,33.5125
WAS,MIN,10,22.375,22.125,20.125,18.25,31.38625,30.40375,42.3625,36.725
LAR,HOU,10,28.625,32.875,21.875,20.5,30.58,30.41875,34.800000000000004,48.1375
ATL,DAL,10,28.25,21.25,21.25,20.375,30.67875,28.63875,45.35,39.95
SF,NYG,10,16.125,15.888888888888891,16.625,18.555555555555557,27.64375,27.218888888888888,34.037499999999994,30.73333333333333
DEN,NE,10,27.0,18.75,24.625,19.25,31.34625,31.50125,45.975,37.475
CAR,MIA,10,14.5,18.666666666666668,17.625,19.777777777777782,29.39875,33.25,30.15,44.55555555555557
PIT,TEN,11,22.777777777777782,20.777777777777782,18.666666666666668,19.88888888888889,31.16222222222222,31.83333333333333,34.97777777777778,37.16666666666666
CHI,DET,11,27.11111111111111,16.666666666666668,18.777777777777782,16.333333333333332,30.47,29.108888888888888,39.45555555555556,34.64444444444445
CLE,JAX,11,25.11111111111111,15.888888888888891,20.666666666666668,20.0,33.06222222222223,29.194444444444446,39.02222222222222,29.211111111111123
GB,BAL,11,21.11111111111111,22.66666666666667,18.33333333333333,20.33333333333333,30.377777777777773,28.994444444444447,34.43333333333333,40.37777777777777
HOU,ARI,11,17.22222222222222,26.222222222222218,20.11111111111111,21.33333333333333,30.00666666666667,30.325555555555557,37.48888888888889,34.63333333333334
MIA,TB,11,19.222222222222218,15.222222222222221,20.33333333333333,17.555555555555557,28.52666666666667,28.82222222222222,35.98888888888889,33.27777777777778
MIN,LAR,11,32.888888888888886,24.11111111111111,20.33333333333333,20.222222222222218,30.517777777777766,31.07,46.95555555555556,45.06666666666666
NO,WAS,11,23.0,29.777777777777782,18.88888888888889,22.0,30.536666666666665,32.49666666666666,36.611111111111114,40.21111111111111
NYG,KC,11,28.11111111111111,16.666666666666668,20.0,16.88888888888889,30.66111111111111,28.016666666666666,40.3111111111111,34.22222222222221
LAC,BUF,11,20.444444444444443,18.555555555555557,16.88888888888889,18.88888888888889,27.77111111111111,27.61,39.23333333333333,33.42222222222223
DEN,CIN,11,16.555555555555557,18.444444444444443,15.666666666666664,19.0,26.97888888888889,31.35333333333333,30.16666666666667,39.23333333333333
LV,NE,11,28.555555555555557,21.777777777777782,25.0,18.444444444444443,31.13333333333333,27.68888888888889,44.911111111111104,39.40000000000001
DAL,PHI,11,31.444444444444446,25.88888888888889,21.88888888888889,20.88888888888889,32.94666666666667,30.33,46.6,45.36666666666667
SEA,ATL,11,21.88888888888889,23.444444444444446,20.555555555555557,19.666666666666668,29.078888888888887,30.542222222222218,41.4888888888889,39.57777777777777
DET,MIN,12,24.1,27.1,20.9,18.9,31.685,30.459000000000003,45.56,38.51000000000001
DAL,LAC,12,22.1,24.2,19.8,20.2,28.499,30.328000000000007,35.08,42.97
WAS,NYG,12,16.2,23.8,17.2,19.4,28.265,30.694000000000003,33.11,36.28
ATL,TB,12,20.3,23.1,20.2,20.7,28.823,29.191999999999997,34.7,43.77
CIN,CLE,12,15.0,16.9,19.1,15.3,28.625,26.73,28.600000000000005,31.82
IND,TEN,12,22.2,17.9,18.5,16.7,30.866,30.291999999999994,35.33,35.85
KC,BUF,12,20.8,26.2,17.0,20.2,27.349,31.311,39.6,39.01
NE,MIA,12,15.7,29.0,17.6,25.0,28.751,30.757,34.57,45.42
NYJ,CAR,12,21.3,20.1,20.8,16.6,33.464,30.643,47.96,37.18
PHI,CHI,12,17.4,32.0,17.2,21.4,29.122000000000003,32.580999999999996,34.510000000000005,45.51000000000001
SF,SEA,12,24.2,17.4,20.3,18.8,30.427,27.397,39.79,34.33
ARI,JAX,12,24.5,17.6,20.1,19.8,33.41100000000001,29.62,38.12,36.74
LAR,NO,12,30.2,30.3,22.5,19.8,32.271,29.704,39.52,44.99
LV,DEN,12,18.3,20.4,19.1,18.7,31.729000000000006,28.143,41.02,40.13
PIT,GB,12,20.4,22.7,19.9,20.4,29.052,31.79,39.42,36.78
BAL,HOU,12,26.7,21.3,21.4,17.9,30.639,30.37,36.50000000000001,33.129999999999995
DAL,WAS,13,23.45454545454545,22.54545454545455,19.181818181818183,19.63636363636364,31.028181818181814,29.711818181818185,35.40909090909091,44.01818181818181
ATL,MIN,13,24.63636363636364,24.09090909090909,21.545454545454547,20.90909090909091,31.94727272727273,29.320000000000004,45.61818181818182,46.93636363636365
BAL,DET,13,26.72727272727273,21.454545454545453,18.727272727272727,17.818181818181817,29.99000000000001,30.285454545454545,37.49090909090909,32.063636363636355
BUF,NE,13,29.54545454545455,20.363636363636363,25.0,17.0,30.90727272727273,27.87909090909091,45.08181818181818,39.209090909090904
CHI,SF,13,17.0,16.09090909090909,18.545454545454547,16.363636363636363,27.660000000000004,28.521818181818183,34.04545454545455,33.472727272727276
GB,TB,13,20.272727272727273,21.09090909090909,20.818181818181817,19.454545454545453,28.88818181818182,28.79636363636364,34.85454545454545,40.03636363636363
JAX,IND,13,17.727272727272727,24.45454545454545,16.545454545454547,20.0,30.376363636363635,32.66545454545455,36.49090909090909,35.40909090909091
MIA,DEN,13,17.90909090909091,15.818181818181818,18.454545454545453,17.363636363636363,31.08090909090909,28.60909090909091,40.53636363636364,33.08181818181818
NYJ,KC,13,24.72727272727273,20.727272727272727,19.63636363636364,17.0,30.86636363636364,30.411818181818184,36.86363636363636,37.04545454545455
TEN,HOU,13,25.72727272727273,22.0,21.272727272727273,18.545454545454547,30.59545454545455,30.64,37.08181818181819,35.527272727272724
LAC,CLE,13,15.090909090909092,22.63636363636364,19.272727272727273,20.272727272727273,28.68454545454545,29.22636363636364,29.63636363636364,37.73636363636364
ARI,LAR,13,29.90909090909091,18.454545454545453,20.181818181818183,19.818181818181817,30.209090909090904,30.05363636363636,42.845454545454544,37.14545454545454
LV,NYG,13,15.636363636363635,20.454545454545453,16.272727272727273,18.90909090909091,27.98909090909091,28.815454545454546,31.4,39.98181818181817
NO,CAR,13,22.54545454545455,29.272727272727273,20.454545454545453,21.727272727272727,33.28545454545454,31.55,45.54545454545455,38.027272727272724
SEA,PHI,13,31.90909090909091,24.181818181818183,21.63636363636364,20.272727272727273,33.05545454545455,30.325454545454544,45.35454545454546,39.67272727272727
CIN,PIT,13,23.45454545454545,18.09090909090909,21.09090909090909,16.0,31.932727272727274,27.05636363636364,39.027272727272724,32.56363636363636
ATL,NO,14,29.41666666666667,22.83333333333333,21.5,20.416666666666668,31.68833333333333,29.008333333333336,38.19166666666667,43.85833333333334
BUF,IND,14,17.083333333333332,18.916666666666668,16.583333333333332,16.916666666666668,30.0225,27.68833333333333,36.225,39.15
CAR,MIN,14,23.75,22.41666666666667,21.58333333333333,20.08333333333333,32.135,32.71083333333333,45.98333333333333,44.25
CIN,CHI,14,15.916666666666664,18.25,15.666666666666664,16.25,27.90583333333333,27.31083333333333,34.85,34.016666666666666
CLE,GB,14,21.5,14.666666666666664,19.166666666666668,19.08333333333333,28.6,28.4025,40.175,30.95833333333334
HOU,SF,14,16.833333333333332,24.66666666666667,18.916666666666668,21.5,28.56083333333333,30.83666666666667,35.84166666666667,38.158333333333346
KC,LV,14,20.75,25.25,18.83333333333333,19.416666666666668,29.013333333333332,29.72,39.98333333333333,36.91666666666666
NYG,DAL,14,23.83333333333333,15.75,19.75,16.166666666666668,29.92583333333333,28.02416666666667,44.51666666666667,31.75833333333333
TB,DET,14,26.16666666666667,20.25,18.666666666666668,21.166666666666668,30.06583333333333,29.578333333333337,36.933333333333344,36.63333333333333
ARI,TEN,14,22.16666666666667,18.25,18.58333333333333,19.75,30.2625,30.149166666666666,36.35833333333333,37.941666666666656
DEN,NYJ,14,22.16666666666667,17.166666666666668,18.08333333333333,18.08333333333333,31.418333333333337,30.605833333333337,39.375,37.8
LAC,WAS,14,22.66666666666667,22.33333333333333,18.83333333333333,20.5,30.719166666666666,29.67166666666667,36.03333333333333,39.033333333333346
JAX,SEA,14,24.16666666666667,24.91666666666667,20.25,20.166666666666668,30.18166666666667,32.73250000000001,40.53333333333333,37.458333333333336
LAR,PHI,14,30.08333333333333,30.08333333333333,21.91666666666667,20.0,32.929166666666674,30.07333333333333,45.74166666666667,41.55
PIT,BAL,14,23.33333333333333,23.41666666666667,18.33333333333333,21.33333333333333,30.22083333333333,31.72916666666667,32.86666666666666,38.55
MIA,NE,14,29.0,17.416666666666668,24.83333333333333,17.166666666666668,31.173333333333336,29.076666666666664,44.8,32.55
IND,DEN,15,17.615384615384613,16.307692307692307,18.0,16.53846153846154,31.124615384615392,30.497692307692304,38.06153846153846,35.361538461538466
DET,CHI,15,17.23076923076923,26.0,16.692307692307693,18.846153846153847,28.751538461538463,30.02,34.96923076923077,37.5923076923077
KC,LAC,15,22.923076923076927,25.30769230769231,20.76923076923077,19.69230769230769,30.09692307692308,30.233846153846155,39.10769230769231,37.03846153846153
BUF,MIA,15,18.153846153846157,18.46153846153846,17.46153846153846,16.692307692307693,29.678461538461534,28.03923076923077,32.246153846153845,40.41538461538461
CAR,GB,15,21.923076923076927,23.07692307692308,19.53846153846154,19.69230769230769,29.182307692307692,32.59307692307692,40.93076923076922,43.4076923076923
CLE,BAL,15,24.461538461538463,15.153846153846152,18.923076923076927,18.923076923076927,29.903846153846153,28.400769230769228,33.41538461538461,32.71538461538462
JAX,HOU,15,24.0,25.30769230769231,21.23076923076923,20.153846153846157,30.39615384615385,32.76076923076924,37.00000000000001,37.138461538461534
MIN,CIN,15,17.384615384615387,23.76923076923077,16.076923076923073,21.538461538461537,26.864615384615387,31.849230769230772,33.323076923076925,46.03846153846154
NO,NYJ,15,20.46153846153846,28.461538461538463,17.153846153846153,21.23076923076923,30.71307692307693,31.18846153846153,38.12307692307692,37.56153846153846
NYG,PHI,15,31.07692307692308,15.307692307692307,22.461538461538463,16.53846153846154,33.40538461538462,28.370769230769234,45.3,32.2
WAS,ARI,15,17.76923076923077,21.923076923076927,19.46153846153846,18.076923076923077,30.406153846153845,30.233076923076922,36.66923076923077,34.54615384615384
SEA,LAR,15,30.461538461538463,24.153846153846153,19.76923076923077,20.0,29.33538461538461,29.90538461538461,40.55384615384615,39.12307692307692
PIT,NE,15,28.30769230769231,24.615384615384613,24.0,22.07692307692308,30.58384615384616,31.865384615384613,41.353846153846156,40.715384615384615
SF,TEN,15,21.0,17.53846153846154,18.23076923076923,19.0,29.943076923076926,29.016923076923078,36.12307692307692,34.484615384615395
LV,DAL,15,24.30769230769231,20.30769230769231,19.69230769230769,18.53846153846154,29.754615384615388,28.56615384615385,44.93846153846154,39.86923076923077
TB,ATL,15,22.615384615384613,20.30769230769231,20.846153846153847,21.69230769230769,29.423846153846153,29.620769230769234,44.969230769230776,37.661538461538456
BAL,IND,16,16.071428571428573,24.642857142857146,16.428571428571427,19.214285714285715,30.02642857142857,30.37357142857143,36.135714285714286,34.15714285714285
GB,MIN,16,24.5,22.071428571428577,21.285714285714285,19.857142857142858,32.11142857142857,28.97642857142857,45.12857142857143,40.607142857142854
CAR,TB,16,20.357142857142858,23.642857142857146,21.714285714285715,20.357142857142858,29.39428571428572,32.66285714285714,38.542857142857144,43.87857142857143
CHI,CLE,16,14.785714285714285,16.714285714285715,18.642857142857142,17.071428571428573,28.023571428571426,28.88,32.92857142857143,35.45
CIN,DET,16,25.57142857142857,16.642857142857142,18.785714285714285,15.5,29.982857142857146,26.717142857142854,38.207142857142856,31.49285714285714
KC,MIA,16,18.0,25.642857142857146,17.714285714285715,19.714285714285715,29.862142857142853,30.44642857142857,32.17142857142857,37.457142857142856
NE,BUF,16,18.857142857142858,28.214285714285715,17.0,23.785714285714285,27.99,30.15142857142857,40.864285714285714,40.77857142857143
NO,ATL,16,22.714285714285715,28.642857142857146,21.071428571428573,21.357142857142858,29.69,31.03928571428571,46.042857142857144,37.02142857142857
NYJ,LAC,16,22.214285714285715,20.357142857142858,20.714285714285715,17.285714285714285,29.832142857142852,30.697857142857146,38.91428571428572,37.77857142857143
TEN,LAR,16,31.285714285714285,21.142857142857142,19.714285714285715,18.571428571428573,29.84428571428571,29.750714285714285,40.33571428571429,37.114285714285714
WAS,DEN,16,18.142857142857142,21.785714285714285,18.357142857142858,17.785714285714285,31.509285714285717,29.747857142857143,38.67857142857143,32.871428571428574
SF,JAX,16,26.714285714285715,18.071428571428573,20.5,19.285714285714285,32.79071428571429,29.255000000000006,36.628571428571426,35.59285714285714
ARI,NYG,16,16.285714285714285,17.571428571428573,17.285714285714285,19.428571428571427,28.465714285714288,30.817142857142855,33.871428571428574,35.55714285714286
DAL,SEA,16,22.92857142857143,24.0,19.357142857142858,19.785714285714285,29.422142857142855,29.92928571428572,38.371428571428574,43.15714285714286
HOU,PIT,16,24.57142857142857,22.785714285714285,22.0,20.357142857142858,32.13928571428571,30.11214285714286,42.27142857142858,36.142857142857146
PHI,LV,16,20.071428571428573,31.285714285714285,18.571428571428573,22.428571428571423,28.482857142857146,33.2,40.82857142857142,45.364285714285714
DET,GB,17,20.6,25.0,19.33333333333333,18.53333333333333,28.92666666666667,29.804666666666666,39.67999999999999,38.32666666666668
IND,HOU,17,21.66666666666667,16.066666666666666,19.866666666666667,16.466666666666665,30.06466666666667,29.632666666666665,35.4,36.29333333333333
MIN,CHI,17,16.933333333333334,23.93333333333333,17.0,20.866666666666667,29.164,32.062,36.00666666666667,43.9
NE,NYJ,17,19.466666666666665,28.8,17.0,24.066666666666666,30.46466666666667,30.23733333333333,36.68666666666665,41.09333333333333
NYG,WAS,17,22.13333333333333,15.2,17.866666666666667,16.933333333333334,29.719999999999995,28.332666666666668,33.24666666666666,32.086666666666666
PHI,DAL,17,23.2,30.466666666666665,19.866666666666667,21.73333333333333,30.100666666666665,32.67933333333334,43.36000000000001,42.81333333333335
PIT,CLE,17,14.0,25.2,18.2,21.86666666666667,27.91933333333333,32.034,32.78666666666667,43.34
ATL,CAR,17,23.53333333333333,22.066666666666666,20.33333333333333,20.666666666666668,32.50533333333333,29.452,43.00666666666666,44.0
BAL,CIN,17,17.266666666666666,24.53333333333333,16.333333333333332,19.466666666666665,27.08866666666667,30.714,32.72666666666667,34.739999999999995
DEN,KC,17,25.86666666666667,17.666666666666668,19.933333333333334,18.33333333333333,30.918666666666667,31.42666666666667,38.29333333333333,38.06
LAC,LV,17,19.4,21.66666666666667,18.2,20.733333333333334,28.864666666666665,30.01533333333333,39.646666666666654,38.54
LAR,SF,17,19.8,31.0,19.733333333333334,19.733333333333334,29.24533333333334,29.88133333333333,37.66666666666666,40.50666666666667
