HomeTeam,AwayTeam,Week,AwayAverage,HomeAverage,AwayFirstDowns,HomeFirstDowns,AwayTime,HomeTime,AwayThirdDowns,HomeThirdDowns
CAR,ARI,4,25.66666666666667,22.66666666666667,26.33333333333333,20.0,30.60333333333333,30.43,43.73333333333333,44.43333333333334
CIN,JAX,4,23.33333333333333,22.0,23.0,24.33333333333333,28.32333333333333,31.68333333333333,50.46666666666667,36.8
DAL,CLE,4,25.0,29.33333333333333,20.666666666666668,28.0,29.926666666666666,25.86666666666667,41.06666666666667,41.833333333333336
DET,NO,4,29.33333333333333,23.33333333333333,21.66666666666667,22.0,27.61666666666667,29.396666666666665,47.46666666666667,40.266666666666666
HOU,MIN,4,25.0,19.0,19.666666666666668,17.333333333333332,22.69,24.97666666666667,37.4,38.333333333333336
MIA,SEA,4,37.0,23.33333333333333,22.33333333333333,23.66666666666667,31.29666666666667,30.27666666666667,38.23333333333333,43.96666666666666
TB,LAC,4,17.333333333333332,27.33333333333333,24.33333333333333,20.0,33.49333333333333,28.95000000000001,50.13333333333333,44.66666666666666
WAS,BAL,4,30.33333333333333,20.666666666666668,20.666666666666668,18.666666666666668,30.16333333333333,27.19666666666667,41.16666666666666,35.53333333333333
LAR,NYG,4,12.666666666666664,29.66666666666667,18.33333333333333,27.0,24.54333333333333,32.876666666666665,38.8,57.06666666666666
CHI,IND,4,28.0,24.66666666666667,24.0,22.66666666666667,34.09333333333333,32.76333333333333,30.2,33.7
LV,BUF,4,31.0,29.33333333333333,25.66666666666667,24.33333333333333,32.4,30.836666666666666,50.0,48.86666666666667
SF,PHI,4,19.666666666666668,29.0,23.66666666666667,21.33333333333333,32.1,33.30333333333333,47.2,46.23333333333333
KC,NE,4,29.0,30.33333333333333,27.66666666666667,26.66666666666667,32.43,32.13666666666666,45.2,59.13333333333333
GB,ATL,4,30.0,40.66666666666666,24.0,27.0,29.27333333333333,35.673333333333346,42.63333333333333,50.0
CHI,TB,5,30.0,21.25,22.0,21.0,30.35,31.4025,44.875,32.425000000000004
ATL,CAR,5,24.75,26.5,22.5,24.0,32.272499999999994,29.51,49.225,38.225
BAL,CIN,5,24.75,30.5,25.25,20.0,32.04,29.9275,36.7,42.25
HOU,JAX,5,23.75,20.0,23.5,18.0,27.865,24.555,42.85,35.0
KC,LV,5,27.75,29.25,24.25,24.75,30.9825,31.1675,50.925,53.45
NYJ,ARI,5,24.5,16.25,25.0,16.25,28.5825,25.9075,41.125,34.8
PIT,PHI,5,21.0,20.0,22.25,15.75,31.3975,24.31,43.1,28.6
WAS,LAR,5,26.5,19.75,24.0,20.0,31.2625,27.9925,52.425,34.35
SF,MIA,5,23.25,26.75,24.0,22.25,31.1825,32.555,46.425,46.05
CLE,IND,5,25.75,31.0,22.5,23.75,33.64,30.775,33.175,42.175
DAL,NYG,5,11.75,31.5,18.5,29.75,26.7025,25.97,36.8,45.0
SEA,MIN,5,26.5,35.5,20.75,23.25,26.095,30.1,38.475,38.675
NO,LAC,5,20.75,30.75,22.0,23.5,31.495,29.8275,47.6,53.45
TEN,BUF,5,30.75,20.0,24.5,18.0,31.345,22.525,50.95,32.625
CAR,CHI,6,21.0,24.4,20.4,22.8,30.778,32.517999999999994,31.940000000000005,49.38
IND,CIN,6,20.4,25.2,22.6,21.0,32.510000000000005,31.942,33.120000000000005,33.82
JAX,DET,6,19.8,21.8,16.8,23.2,22.266,28.61,34.160000000000004,44.28
MIN,ATL,6,24.4,26.4,23.4,22.8,28.918000000000006,28.73200000000001,39.81999999999999,39.36
NE,DEN,6,16.4,19.4,15.2,20.8,23.096,25.726,30.46,35.12
NYG,WAS,6,17.8,16.2,18.0,18.8,27.244,27.806,30.56,40.2
PHI,BAL,6,29.8,22.6,19.4,21.8,28.984,30.151999999999997,43.14,48.76000000000001
PIT,CLE,6,31.2,29.5,23.4,22.0,31.51,32.917500000000004,45.5,46.925
TEN,HOU,6,22.0,30.5,19.2,24.25,25.264,29.365,38.0,47.625
MIA,NYJ,6,15.0,27.2,17.2,23.6,26.215999999999998,32.251999999999995,34.0,43.8
TB,GB,6,30.4,27.8,20.6,21.2,27.28,30.544,40.9,41.62
SF,LAR,6,27.2,24.8,23.2,21.6,32.08,30.784,49.94,40.84
BUF,KC,6,29.8,27.8,24.0,24.2,29.818,31.524,51.34,56.06
DAL,ARI,6,25.6,32.6,25.6,29.4,29.296,26.252,41.24,47.12
PHI,NYG,7,16.833333333333332,23.5,18.33333333333333,21.33333333333333,27.555000000000003,29.01,44.1,44.8
ATL,DET,7,26.6,27.0,21.8,23.5,29.38000000000001,30.88166666666667,39.16,41.99999999999999
CIN,CLE,7,27.16666666666667,21.5,21.5,22.5,30.515,32.805,39.3,35.45
HOU,GB,7,32.4,24.33333333333333,23.2,20.166666666666668,33.554,26.286666666666665,49.14,40.0
NO,CAR,7,23.0,25.5,22.83333333333333,19.5,32.364999999999995,25.735,45.0,41.183333333333344
NYJ,BUF,7,26.0,12.5,23.5,16.5,29.96166666666667,27.105,54.11666666666667,30.3
TEN,PIT,7,31.2,32.8,21.2,25.6,33.254000000000005,29.791999999999994,44.67999999999999,50.1
WAS,DAL,7,28.83333333333333,18.0,29.0,19.0,27.438333333333336,28.25333333333333,45.93333333333334,34.35
LV,TB,7,29.5,25.16666666666667,21.166666666666668,19.83333333333333,30.15833333333333,26.51833333333333,41.63333333333333,42.28333333333333
DEN,KC,7,29.16666666666667,20.0,24.5,18.2,31.090000000000003,29.558000000000003,53.5,36.18
LAC,JAX,7,20.83333333333333,18.33333333333333,22.0,17.833333333333332,27.891666666666666,26.066666666666666,45.86666666666667,39.583333333333336
NE,SF,7,24.66666666666667,21.8,22.0,23.6,31.91166666666666,31.184,40.45,41.28
ARI,SEA,7,28.16666666666667,27.66666666666667,18.5,25.0,23.45333333333333,28.785,25.78333333333333,43.33333333333334
LAR,CHI,7,21.33333333333333,25.33333333333333,20.666666666666668,22.16666666666667,30.405,30.48333333333333,34.95,47.16666666666666
CAR,ATL,8,26.285714285714285,23.142857142857146,23.857142857142854,22.142857142857146,30.82,31.34,43.14285714285715,48.1
BAL,PIT,8,30.5,25.57142857142857,21.5,16.285714285714285,33.77333333333333,25.888571428571428,49.26666666666666,36.17142857142857
BUF,NE,8,19.166666666666668,24.857142857142854,22.5,23.857142857142854,29.54833333333333,30.58571428571429,37.18333333333333,50.28571428571429
CIN,TEN,8,31.33333333333333,23.285714285714285,23.83333333333333,23.714285714285715,28.69833333333333,32.77142857142857,48.16666666666666,39.91428571428572
CLE,LV,8,28.5,28.57142857142857,23.0,21.714285714285715,31.751666666666665,30.055714285714288,48.7,43.88571428571429
DET,IND,8,22.428571428571423,26.0,18.285714285714285,21.66666666666667,26.43285714285714,29.34166666666667,33.24285714285714,37.63333333333333
GB,MIN,8,22.142857142857146,32.833333333333336,19.0,23.0,23.312857142857148,32.71833333333333,32.4,50.66666666666666
KC,NYJ,8,12.142857142857142,31.142857142857146,16.571428571428573,23.42857142857143,26.842857142857145,30.414285714285718,29.542857142857148,45.85714285714285
MIA,LAR,8,25.142857142857146,22.857142857142854,22.428571428571423,19.428571428571427,30.75,27.10857142857143,44.828571428571436,32.871428571428574
DEN,LAC,8,24.83333333333333,19.33333333333333,22.66666666666667,19.166666666666668,31.785,30.17166666666667,46.73333333333333,36.1
CHI,NO,8,30.0,19.714285714285715,23.83333333333333,19.714285714285715,31.47,29.954285714285717,55.46666666666667,34.042857142857144
SEA,SF,8,25.857142857142854,33.833333333333336,22.57142857142857,24.0,32.81428571428571,30.006666666666664,42.614285714285714,32.2
PHI,DAL,8,25.142857142857146,23.285714285714285,26.57142857142857,22.142857142857146,26.85571428571429,29.49142857142857,42.94285714285714,42.8
NYG,TB,8,31.714285714285715,17.428571428571427,22.285714285714285,18.142857142857142,29.93,27.50714285714286,44.01428571428572,42.08571428571429
SF,GB,9,31.285714285714285,26.0,23.142857142857146,22.75,32.63285714285714,32.3625,49.92857142857143,43.0625
ATL,DEN,9,21.0,26.125,18.857142857142858,24.375,29.390000000000004,31.50500000000001,36.44285714285714,41.9125
BUF,SEA,9,34.285714285714285,24.75,24.42857142857143,23.625,30.08857142857143,30.405,36.17142857142857,49.6875
IND,BAL,9,29.0,28.285714285714285,19.857142857142858,22.0,30.920000000000005,31.784285714285716,43.78571428571429,40.385714285714286
JAX,HOU,9,20.75,19.25,17.625,18.375,23.665,24.08,35.3625,39.4
KC,CAR,9,22.375,31.625,21.625,23.625,30.335,30.52500000000001,44.5875,46.85
MIN,DET,9,25.285714285714285,26.142857142857146,21.428571428571427,21.857142857142854,28.312857142857148,27.23857142857143,39.4,39.54285714285713
TEN,CHI,9,20.125,29.714285714285715,19.5,24.285714285714285,30.4475,28.07,33.95,49.228571428571435
WAS,NYG,9,18.125,16.625,18.875,16.875,27.75625,25.72,41.375,33.2625
LAC,LV,9,26.714285714285715,25.57142857142857,23.142857142857146,23.42857142857143,32.56285714285714,32.32,49.9,46.31428571428571
ARI,MIA,9,26.857142857142854,25.375,20.571428571428573,22.625,30.437142857142852,25.355,36.44285714285714,37.7125
DAL,PIT,9,30.142857142857146,23.125,21.142857142857142,25.875,32.431428571428576,27.56125,46.98571428571428,40.7
TB,NO,9,29.42857142857143,30.875,23.714285714285715,22.375,31.99571428571429,29.95125,49.74285714285714,42.675
NYJ,NE,9,19.428571428571427,11.75,22.142857142857146,16.125,29.67857142857143,27.025,39.01428571428572,27.9375
TEN,IND,10,26.0,29.0,21.75,22.625,31.10375,27.88625,37.425,48.075
CAR,TB,10,27.777777777777786,23.33333333333333,21.33333333333333,22.555555555555557,28.796666666666663,31.197777777777766,39.16666666666667,44.5
CLE,HOU,10,24.125,25.75,20.0,20.75,27.10625,29.07,40.3625,42.15000000000001
DET,WAS,10,19.125,24.625,19.25,22.5,28.63625,28.57375,37.95,40.725
GB,JAX,10,22.375,31.625,21.125,22.875,28.1675,33.09125,44.7625,49.9375
NYG,PHI,10,23.25,18.666666666666668,21.625,19.222222222222214,29.1925,28.702222222222233,42.1375,41.22222222222222
ARI,BUF,10,26.88888888888889,29.25,24.0,25.875,30.59333333333333,29.2675,48.8,42.925
LV,DEN,10,21.75,27.25,19.375,22.25,29.0075,31.6375,37.3625,49.9125
MIA,LAC,10,25.625,27.75,23.75,21.0,32.585,30.20375,46.3625,38.1375
LAR,SEA,10,34.25,24.125,24.125,23.5,29.77625,31.44375,34.775,44.375
NO,SF,10,25.0,30.5,22.11111111111111,24.125,31.355555555555554,33.04625,41.611111111111114,51.5625
PIT,CIN,10,24.25,29.375,24.125,21.0,33.12125,31.6725,43.2625,45.925
NE,BAL,10,28.375,20.75,19.75,23.125,31.2125,30.54125,43.125,41.27500000000001
CHI,MIN,10,27.125,19.777777777777786,21.875,19.777777777777786,27.222500000000004,30.79111111111111,39.6,31.65555555555556
SEA,ARI,11,29.555555555555557,32.22222222222222,25.88888888888889,23.66666666666667,29.28222222222221,29.38333333333333,42.43333333333333,36.46666666666667
BAL,TEN,11,27.66666666666667,27.11111111111111,22.88888888888889,19.666666666666668,27.945555555555554,31.33777777777778,46.06666666666667,43.46666666666667
CAR,DET,11,25.222222222222214,23.3,22.33333333333333,21.6,28.08444444444445,30.433000000000003,40.64444444444445,41.16
CLE,PHI,11,22.555555555555557,24.0,21.66666666666667,20.666666666666668,29.078888888888887,29.52888888888889,37.45555555555556,43.022222222222226
HOU,NE,11,21.0,22.222222222222214,23.33333333333333,19.555555555555557,30.176666666666666,27.027777777777786,41.744444444444454,41.43333333333333
JAX,PIT,11,30.11111111111111,22.11111111111111,21.11111111111111,20.555555555555557,31.517777777777766,28.17,44.9888888888889,43.21111111111111
NO,ATL,11,27.0,30.11111111111111,24.222222222222214,23.33333333333333,31.70111111111111,32.44111111111111,42.388888888888886,47.68888888888889
WAS,CIN,11,22.66666666666667,20.0,23.222222222222214,20.88888888888889,32.69888888888889,29.391111111111112,38.45555555555556,38.92222222222223
DEN,MIA,11,27.88888888888889,20.666666666666668,20.555555555555557,19.444444444444443,30.24777777777778,28.36444444444445,37.86666666666667,38.40000000000001
LAC,NYJ,11,13.444444444444445,25.11111111111111,16.333333333333332,23.222222222222214,26.6,32.24666666666667,31.5,44.63333333333333
IND,GB,11,30.777777777777786,26.88888888888889,22.11111111111111,22.222222222222214,32.90444444444445,31.112222222222233,48.66666666666666,36.96666666666667
MIN,DAL,11,22.66666666666667,26.222222222222214,25.11111111111111,21.555555555555557,28.192222222222235,28.142222222222234,41.41111111111112,41.12222222222223
LV,KC,11,31.777777777777786,28.33333333333333,23.66666666666667,22.11111111111111,29.532222222222234,32.16444444444445,47.7,49.5
TB,LAR,11,24.0,29.6,23.555555555555557,22.2,31.65666666666667,29.566999999999997,46.111111111111114,41.50000000000001
DET,HOU,12,22.7,22.7,19.7,21.1,27.066999999999997,27.588,41.84,38.72
DAL,WAS,12,20.0,23.5,20.8,25.0,29.498,28.184000000000005,38.11,41.82000000000001
PIT,BAL,12,26.8,29.8,19.8,21.3,31.364000000000004,31.995,45.12,44.61
ATL,LV,12,28.6,25.2,22.4,23.2,31.703000000000007,31.15,51.22000000000001,39.58
BUF,LAC,12,26.0,27.2,23.7,23.8,32.65,30.554,46.17,48.54
CIN,NYG,12,19.5,21.3,19.5,22.7,28.975,32.343,40.67,36.92
IND,TEN,12,27.9,27.6,23.2,22.3,28.484,31.511000000000006,45.63,37.02
MIN,CAR,12,23.0,26.4,21.454545454545453,21.8,30.982727272727274,28.477000000000004,40.445454545454545,43.01000000000001
NE,ARI,12,28.7,20.9,25.7,23.2,28.806999999999995,30.377,43.64,42.95
NYJ,MIA,12,26.4,14.9,20.2,16.7,30.164000000000005,26.272,38.46,32.9
JAX,CLE,12,23.8,20.2,20.3,19.9,29.72,27.684,41.58000000000001,41.97
DEN,NO,12,29.5,20.6,23.4,19.4,32.538000000000004,28.547000000000004,46.56,37.89
LAR,SF,12,23.8,24.3,22.0,23.4,31.474,31.804,41.83,46.83
TB,KC,12,32.1,29.09090909090909,24.9,22.0,29.829,29.285454545454545,48.49,42.27272727272728
GB,CHI,12,19.1,30.8,18.8,22.0,30.122000000000003,32.36300000000001,30.31,48.24
PHI,SEA,12,31.8,22.0,23.5,21.4,30.015,28.987,38.53,35.38
